image_path,label,manipulation_type,case_id,suspicious_region,split
manipulated/SD_00500_copy_paste.jpg,manipulated,copy_paste,SD_00500,"[205, 140, 500, 175]",validation
authentic/SD_00501_authentic.jpg,authentic,none,SD_00501,,train
manipulated/SD_00501_clone.jpg,manipulated,clone,SD_00501,"[430, 270, 580, 305]",train
authentic/SD_00502_authentic.jpg,authentic,none,SD_00502,,train
manipulated/SD_00502_compression.jpg,manipulated,compression,SD_00502,"[0, 0, 700, 455]",train
authentic/SD_00503_authentic.jpg,authentic,none,SD_00503,,train
manipulated/SD_00503_mixed.jpg,manipulated,mixed,SD_00503,"[45, 100, 650, 250]",train
authentic/SD_00504_authentic.jpg,authentic,none,SD_00504,,train
manipulated/SD_00504_text_change.jpg,manipulated,text_change,SD_00504,"[205, 150, 650, 173]",train
authentic/SD_00505_authentic.jpg,authentic,none,SD_00505,,validation
manipulated/SD_00505_photo_change.jpg,manipulated,photo_change,SD_00505,"[45, 100, 165, 250]",validation
authentic/SD_00506_authentic.jpg,authentic,none,SD_00506,,train
manipulated/SD_00506_number_change.jpg,manipulated,number_change,SD_00506,"[205, 188, 650, 211]",train
authentic/SD_00507_authentic.jpg,authentic,none,SD_00507,,train
manipulated/SD_00507_date_change.jpg,manipulated,date_change,SD_00507,"[205, 264, 650, 287]",train
authentic/SD_00508_authentic.jpg,authentic,none,SD_00508,,train
manipulated/SD_00508_copy_paste.jpg,manipulated,copy_paste,SD_00508,"[205, 140, 500, 175]",train
authentic/SD_00509_authentic.jpg,authentic,none,SD_00509,,train
manipulated/SD_00509_clone.jpg,manipulated,clone,SD_00509,"[430, 270, 580, 305]",train
authentic/SD_00510_authentic.jpg,authentic,none,SD_00510,,train
manipulated/SD_00510_compression.jpg,manipulated,compression,SD_00510,"[0, 0, 700, 455]",train
authentic/SD_00511_authentic.jpg,authentic,none,SD_00511,,test
manipulated/SD_00511_mixed.jpg,manipulated,mixed,SD_00511,"[45, 100, 650, 250]",test
authentic/SD_00512_authentic.jpg,authentic,none,SD_00512,,validation
manipulated/SD_00512_text_change.jpg,manipulated,text_change,SD_00512,"[205, 150, 650, 173]",validation
authentic/SD_00513_authentic.jpg,authentic,none,SD_00513,,train
manipulated/SD_00513_photo_change.jpg,manipulated,photo_change,SD_00513,"[45, 100, 165, 250]",train
authentic/SD_00514_authentic.jpg,authentic,none,SD_00514,,train
manipulated/SD_00514_number_change.jpg,manipulated,number_change,SD_00514,"[205, 188, 650, 211]",train
authentic/SD_00515_authentic.jpg,authentic,none,SD_00515,,train
manipulated/SD_00515_date_change.jpg,manipulated,date_change,SD_00515,"[205, 264, 650, 287]",train
authentic/SD_00516_authentic.jpg,authentic,none,SD_00516,,train
manipulated/SD_00516_copy_paste.jpg,manipulated,copy_paste,SD_00516,"[205, 140, 500, 175]",train
authentic/SD_00517_authentic.jpg,authentic,none,SD_00517,,test
manipulated/SD_00517_clone.jpg,manipulated,clone,SD_00517,"[430, 270, 580, 305]",test
authentic/SD_00518_authentic.jpg,authentic,none,SD_00518,,train
manipulated/SD_00518_compression.jpg,manipulated,compression,SD_00518,"[0, 0, 700, 455]",train
authentic/SD_00519_authentic.jpg,authentic,none,SD_00519,,validation
manipulated/SD_00519_mixed.jpg,manipulated,mixed,SD_00519,"[45, 100, 650, 250]",validation
authentic/SD_00520_authentic.jpg,authentic,none,SD_00520,,train
manipulated/SD_00520_text_change.jpg,manipulated,text_change,SD_00520,"[205, 150, 650, 173]",train
authentic/SD_00521_authentic.jpg,authentic,none,SD_00521,,validation
manipulated/SD_00521_photo_change.jpg,manipulated,photo_change,SD_00521,"[45, 100, 165, 250]",validation
authentic/SD_00522_authentic.jpg,authentic,none,SD_00522,,train
manipulated/SD_00522_number_change.jpg,manipulated,number_change,SD_00522,"[205, 188, 650, 211]",train
authentic/SD_00523_authentic.jpg,authentic,none,SD_00523,,train
manipulated/SD_00523_date_change.jpg,manipulated,date_change,SD_00523,"[205, 264, 650, 287]",train
authentic/SD_00524_authentic.jpg,authentic,none,SD_00524,,train
manipulated/SD_00524_copy_paste.jpg,manipulated,copy_paste,SD_00524,"[205, 140, 500, 175]",train
authentic/SD_00525_authentic.jpg,authentic,none,SD_00525,,train
manipulated/SD_00525_clone.jpg,manipulated,clone,SD_00525,"[430, 270, 580, 305]",train
authentic/SD_00526_authentic.jpg,authentic,none,SD_00526,,validation
manipulated/SD_00526_compression.jpg,manipulated,compression,SD_00526,"[0, 0, 700, 455]",validation
authentic/SD_00527_authentic.jpg,authentic,none,SD_00527,,train
manipulated/SD_00527_mixed.jpg,manipulated,mixed,SD_00527,"[45, 100, 650, 250]",train
authentic/SD_00528_authentic.jpg,authentic,none,SD_00528,,train
manipulated/SD_00528_text_change.jpg,manipulated,text_change,SD_00528,"[205, 150, 650, 173]",train
authentic/SD_00529_authentic.jpg,authentic,none,SD_00529,,validation
manipulated/SD_00529_photo_change.jpg,manipulated,photo_change,SD_00529,"[45, 100, 165, 250]",validation
authentic/SD_00530_authentic.jpg,authentic,none,SD_00530,,train
manipulated/SD_00530_number_change.jpg,manipulated,number_change,SD_00530,"[205, 188, 650, 211]",train
authentic/SD_00531_authentic.jpg,authentic,none,SD_00531,,train
manipulated/SD_00531_date_change.jpg,manipulated,date_change,SD_00531,"[205, 264, 650, 287]",train
authentic/SD_00532_authentic.jpg,authentic,none,SD_00532,,train
manipulated/SD_00532_copy_paste.jpg,manipulated,copy_paste,SD_00532,"[205, 140, 500, 175]",train
authentic/SD_00533_authentic.jpg,authentic,none,SD_00533,,train
manipulated/SD_00533_clone.jpg,manipulated,clone,SD_00533,"[430, 270, 580, 305]",train
authentic/SD_00534_authentic.jpg,authentic,none,SD_00534,,train
manipulated/SD_00534_compression.jpg,manipulated,compression,SD_00534,"[0, 0, 700, 455]",train
authentic/SD_00535_authentic.jpg,authentic,none,SD_00535,,train
manipulated/SD_00535_mixed.jpg,manipulated,mixed,SD_00535,"[45, 100, 650, 250]",train
authentic/SD_00536_authentic.jpg,authentic,none,SD_00536,,train
manipulated/SD_00536_text_change.jpg,manipulated,text_change,SD_00536,"[205, 150, 650, 173]",train
authentic/SD_00537_authentic.jpg,authentic,none,SD_00537,,train
manipulated/SD_00537_photo_change.jpg,manipulated,photo_change,SD_00537,"[45, 100, 165, 250]",train
authentic/SD_00538_authentic.jpg,authentic,none,SD_00538,,train
manipulated/SD_00538_number_change.jpg,manipulated,number_change,SD_00538,"[205, 188, 650, 211]",train
authentic/SD_00539_authentic.jpg,authentic,none,SD_00539,,train
manipulated/SD_00539_date_change.jpg,manipulated,date_change,SD_00539,"[205, 264, 650, 287]",train
authentic/SD_00540_authentic.jpg,authentic,none,SD_00540,,validation
manipulated/SD_00540_copy_paste.jpg,manipulated,copy_paste,SD_00540,"[205, 140, 500, 175]",validation
authentic/SD_00541_authentic.jpg,authentic,none,SD_00541,,validation
manipulated/SD_00541_clone.jpg,manipulated,clone,SD_00541,"[430, 270, 580, 305]",validation
authentic/SD_00542_authentic.jpg,authentic,none,SD_00542,,train
manipulated/SD_00542_compression.jpg,manipulated,compression,SD_00542,"[0, 0, 700, 455]",train
authentic/SD_00543_authentic.jpg,authentic,none,SD_00543,,validation
manipulated/SD_00543_mixed.jpg,manipulated,mixed,SD_00543,"[45, 100, 650, 250]",validation
authentic/SD_00544_authentic.jpg,authentic,none,SD_00544,,train
manipulated/SD_00544_text_change.jpg,manipulated,text_change,SD_00544,"[205, 150, 650, 173]",train
authentic/SD_00545_authentic.jpg,authentic,none,SD_00545,,validation
manipulated/SD_00545_photo_change.jpg,manipulated,photo_change,SD_00545,"[45, 100, 165, 250]",validation
authentic/SD_00546_authentic.jpg,authentic,none,SD_00546,,test
manipulated/SD_00546_number_change.jpg,manipulated,number_change,SD_00546,"[205, 188, 650, 211]",test
authentic/SD_00547_authentic.jpg,authentic,none,SD_00547,,train
manipulated/SD_00547_date_change.jpg,manipulated,date_change,SD_00547,"[205, 264, 650, 287]",train
authentic/SD_00548_authentic.jpg,authentic,none,SD_00548,,train
manipulated/SD_00548_copy_paste.jpg,manipulated,copy_paste,SD_00548,"[205, 140, 500, 175]",train
authentic/SD_00549_authentic.jpg,authentic,none,SD_00549,,test
manipulated/SD_00549_clone.jpg,manipulated,clone,SD_00549,"[430, 270, 580, 305]",test
authentic/SD_00550_authentic.jpg,authentic,none,SD_00550,,train
manipulated/SD_00550_compression.jpg,manipulated,compression,SD_00550,"[0, 0, 700, 455]",train
authentic/SD_00551_authentic.jpg,authentic,none,SD_00551,,test
manipulated/SD_00551_mixed.jpg,manipulated,mixed,SD_00551,"[45, 100, 650, 250]",test
authentic/SD_00552_authentic.jpg,authentic,none,SD_00552,,validation
manipulated/SD_00552_text_change.jpg,manipulated,text_change,SD_00552,"[205, 150, 650, 173]",validation
authentic/SD_00553_authentic.jpg,authentic,none,SD_00553,,train
manipulated/SD_00553_photo_change.jpg,manipulated,photo_change,SD_00553,"[45, 100, 165, 250]",train
authentic/SD_00554_authentic.jpg,authentic,none,SD_00554,,train
manipulated/SD_00554_number_change.jpg,manipulated,number_change,SD_00554,"[205, 188, 650, 211]",train
authentic/SD_00555_authentic.jpg,authentic,none,SD_00555,,train
manipulated/SD_00555_date_change.jpg,manipulated,date_change,SD_00555,"[205, 264, 650, 287]",train
authentic/SD_00556_authentic.jpg,authentic,none,SD_00556,,train
manipulated/SD_00556_copy_paste.jpg,manipulated,copy_paste,SD_00556,"[205, 140, 500, 175]",train
authentic/SD_00557_authentic.jpg,authentic,none,SD_00557,,train
manipulated/SD_00557_clone.jpg,manipulated,clone,SD_00557,"[430, 270, 580, 305]",train
authentic/SD_00558_authentic.jpg,authentic,none,SD_00558,,test
manipulated/SD_00558_compression.jpg,manipulated,compression,SD_00558,"[0, 0, 700, 455]",test
authentic/SD_00559_authentic.jpg,authentic,none,SD_00559,,train
manipulated/SD_00559_mixed.jpg,manipulated,mixed,SD_00559,"[45, 100, 650, 250]",train
authentic/SD_00560_authentic.jpg,authentic,none,SD_00560,,train
manipulated/SD_00560_text_change.jpg,manipulated,text_change,SD_00560,"[205, 150, 650, 173]",train
authentic/SD_00561_authentic.jpg,authentic,none,SD_00561,,train
manipulated/SD_00561_photo_change.jpg,manipulated,photo_change,SD_00561,"[45, 100, 165, 250]",train
authentic/SD_00562_authentic.jpg,authentic,none,SD_00562,,validation
manipulated/SD_00562_number_change.jpg,manipulated,number_change,SD_00562,"[205, 188, 650, 211]",validation
authentic/SD_00563_authentic.jpg,authentic,none,SD_00563,,train
manipulated/SD_00563_date_change.jpg,manipulated,date_change,SD_00563,"[205, 264, 650, 287]",train
authentic/SD_00564_authentic.jpg,authentic,none,SD_00564,,train
manipulated/SD_00564_copy_paste.jpg,manipulated,copy_paste,SD_00564,"[205, 140, 500, 175]",train
authentic/SD_00565_authentic.jpg,authentic,none,SD_00565,,test
manipulated/SD_00565_clone.jpg,manipulated,clone,SD_00565,"[430, 270, 580, 305]",test
authentic/SD_00566_authentic.jpg,authentic,none,SD_00566,,validation
manipulated/SD_00566_compression.jpg,manipulated,compression,SD_00566,"[0, 0, 700, 455]",validation
authentic/SD_00567_authentic.jpg,authentic,none,SD_00567,,validation
manipulated/SD_00567_mixed.jpg,manipulated,mixed,SD_00567,"[45, 100, 650, 250]",validation
authentic/SD_00568_authentic.jpg,authentic,none,SD_00568,,train
manipulated/SD_00568_text_change.jpg,manipulated,text_change,SD_00568,"[205, 150, 650, 173]",train
authentic/SD_00569_authentic.jpg,authentic,none,SD_00569,,train
manipulated/SD_00569_photo_change.jpg,manipulated,photo_change,SD_00569,"[45, 100, 165, 250]",train
authentic/SD_00570_authentic.jpg,authentic,none,SD_00570,,test
manipulated/SD_00570_number_change.jpg,manipulated,number_change,SD_00570,"[205, 188, 650, 211]",test
authentic/SD_00571_authentic.jpg,authentic,none,SD_00571,,train
manipulated/SD_00571_date_change.jpg,manipulated,date_change,SD_00571,"[205, 264, 650, 287]",train
authentic/SD_00572_authentic.jpg,authentic,none,SD_00572,,train
manipulated/SD_00572_copy_paste.jpg,manipulated,copy_paste,SD_00572,"[205, 140, 500, 175]",train
authentic/SD_00573_authentic.jpg,authentic,none,SD_00573,,train
manipulated/SD_00573_clone.jpg,manipulated,clone,SD_00573,"[430, 270, 580, 305]",train
authentic/SD_00574_authentic.jpg,authentic,none,SD_00574,,test
manipulated/SD_00574_compression.jpg,manipulated,compression,SD_00574,"[0, 0, 700, 455]",test
authentic/SD_00575_authentic.jpg,authentic,none,SD_00575,,train
manipulated/SD_00575_mixed.jpg,manipulated,mixed,SD_00575,"[45, 100, 650, 250]",train
authentic/SD_00576_authentic.jpg,authentic,none,SD_00576,,train
manipulated/SD_00576_text_change.jpg,manipulated,text_change,SD_00576,"[205, 150, 650, 173]",train
authentic/SD_00577_authentic.jpg,authentic,none,SD_00577,,train
manipulated/SD_00577_photo_change.jpg,manipulated,photo_change,SD_00577,"[45, 100, 165, 250]",train
authentic/SD_00578_authentic.jpg,authentic,none,SD_00578,,train
manipulated/SD_00578_number_change.jpg,manipulated,number_change,SD_00578,"[205, 188, 650, 211]",train
authentic/SD_00579_authentic.jpg,authentic,none,SD_00579,,train
manipulated/SD_00579_date_change.jpg,manipulated,date_change,SD_00579,"[205, 264, 650, 287]",train
authentic/SD_00580_authentic.jpg,authentic,none,SD_00580,,test
manipulated/SD_00580_copy_paste.jpg,manipulated,copy_paste,SD_00580,"[205, 140, 500, 175]",test
authentic/SD_00581_authentic.jpg,authentic,none,SD_00581,,train
manipulated/SD_00581_clone.jpg,manipulated,clone,SD_00581,"[430, 270, 580, 305]",train
authentic/SD_00582_authentic.jpg,authentic,none,SD_00582,,train
manipulated/SD_00582_compression.jpg,manipulated,compression,SD_00582,"[0, 0, 700, 455]",train
authentic/SD_00583_authentic.jpg,authentic,none,SD_00583,,train
manipulated/SD_00583_mixed.jpg,manipulated,mixed,SD_00583,"[45, 100, 650, 250]",train
authentic/SD_00584_authentic.jpg,authentic,none,SD_00584,,validation
manipulated/SD_00584_text_change.jpg,manipulated,text_change,SD_00584,"[205, 150, 650, 173]",validation
authentic/SD_00585_authentic.jpg,authentic,none,SD_00585,,train
manipulated/SD_00585_photo_change.jpg,manipulated,photo_change,SD_00585,"[45, 100, 165, 250]",train
authentic/SD_00586_authentic.jpg,authentic,none,SD_00586,,train
manipulated/SD_00586_number_change.jpg,manipulated,number_change,SD_00586,"[205, 188, 650, 211]",train
authentic/SD_00587_authentic.jpg,authentic,none,SD_00587,,train
manipulated/SD_00587_date_change.jpg,manipulated,date_change,SD_00587,"[205, 264, 650, 287]",train
authentic/SD_00588_authentic.jpg,authentic,none,SD_00588,,train
manipulated/SD_00588_copy_paste.jpg,manipulated,copy_paste,SD_00588,"[205, 140, 500, 175]",train
authentic/SD_00589_authentic.jpg,authentic,none,SD_00589,,train
manipulated/SD_00589_clone.jpg,manipulated,clone,SD_00589,"[430, 270, 580, 305]",train
authentic/SD_00590_authentic.jpg,authentic,none,SD_00590,,validation
manipulated/SD_00590_compression.jpg,manipulated,compression,SD_00590,"[0, 0, 700, 455]",validation
authentic/SD_00591_authentic.jpg,authentic,none,SD_00591,,test
manipulated/SD_00591_mixed.jpg,manipulated,mixed,SD_00591,"[45, 100, 650, 250]",test
authentic/SD_00592_authentic.jpg,authentic,none,SD_00592,,train
manipulated/SD_00592_text_change.jpg,manipulated,text_change,SD_00592,"[205, 150, 650, 173]",train
authentic/SD_00593_authentic.jpg,authentic,none,SD_00593,,train
manipulated/SD_00593_photo_change.jpg,manipulated,photo_change,SD_00593,"[45, 100, 165, 250]",train
authentic/SD_00594_authentic.jpg,authentic,none,SD_00594,,train
manipulated/SD_00594_number_change.jpg,manipulated,number_change,SD_00594,"[205, 188, 650, 211]",train
authentic/SD_00595_authentic.jpg,authentic,none,SD_00595,,train
manipulated/SD_00595_date_change.jpg,manipulated,date_change,SD_00595,"[205, 264, 650, 287]",train
authentic/SD_00596_authentic.jpg,authentic,none,SD_00596,,train
manipulated/SD_00596_copy_paste.jpg,manipulated,copy_paste,SD_00596,"[205, 140, 500, 175]",train
authentic/SD_00597_authentic.jpg,authentic,none,SD_00597,,validation
manipulated/SD_00597_clone.jpg,manipulated,clone,SD_00597,"[430, 270, 580, 305]",validation
authentic/SD_00598_authentic.jpg,authentic,none,SD_00598,,validation
manipulated/SD_00598_compression.jpg,manipulated,compression,SD_00598,"[0, 0, 700, 455]",validation
authentic/SD_00599_authentic.jpg,authentic,none,SD_00599,,train
manipulated/SD_00599_mixed.jpg,manipulated,mixed,SD_00599,"[45, 100, 650, 250]",train
authentic/SD_00600_authentic.jpg,authentic,none,SD_00600,,train
manipulated/SD_00600_text_change.jpg,manipulated,text_change,SD_00600,"[205, 150, 650, 173]",train
authentic/SD_00601_authentic.jpg,authentic,none,SD_00601,,train
manipulated/SD_00601_photo_change.jpg,manipulated,photo_change,SD_00601,"[45, 100, 165, 250]",train
authentic/SD_00602_authentic.jpg,authentic,none,SD_00602,,validation
manipulated/SD_00602_number_change.jpg,manipulated,number_change,SD_00602,"[205, 188, 650, 211]",validation
authentic/SD_00603_authentic.jpg,authentic,none,SD_00603,,test
manipulated/SD_00603_date_change.jpg,manipulated,date_change,SD_00603,"[205, 264, 650, 287]",test
authentic/SD_00604_authentic.jpg,authentic,none,SD_00604,,test
manipulated/SD_00604_copy_paste.jpg,manipulated,copy_paste,SD_00604,"[205, 140, 500, 175]",test
authentic/SD_00605_authentic.jpg,authentic,none,SD_00605,,train
manipulated/SD_00605_clone.jpg,manipulated,clone,SD_00605,"[430, 270, 580, 305]",train
authentic/SD_00606_authentic.jpg,authentic,none,SD_00606,,train
manipulated/SD_00606_compression.jpg,manipulated,compression,SD_00606,"[0, 0, 700, 455]",train
authentic/SD_00607_authentic.jpg,authentic,none,SD_00607,,train
manipulated/SD_00607_mixed.jpg,manipulated,mixed,SD_00607,"[45, 100, 650, 250]",train
authentic/SD_00608_authentic.jpg,authentic,none,SD_00608,,train
manipulated/SD_00608_text_change.jpg,manipulated,text_change,SD_00608,"[205, 150, 650, 173]",train
authentic/SD_00609_authentic.jpg,authentic,none,SD_00609,,train
manipulated/SD_00609_photo_change.jpg,manipulated,photo_change,SD_00609,"[45, 100, 165, 250]",train
authentic/SD_00610_authentic.jpg,authentic,none,SD_00610,,validation
manipulated/SD_00610_number_change.jpg,manipulated,number_change,SD_00610,"[205, 188, 650, 211]",validation
authentic/SD_00611_authentic.jpg,authentic,none,SD_00611,,train
manipulated/SD_00611_date_change.jpg,manipulated,date_change,SD_00611,"[205, 264, 650, 287]",train
authentic/SD_00612_authentic.jpg,authentic,none,SD_00612,,train
manipulated/SD_00612_copy_paste.jpg,manipulated,copy_paste,SD_00612,"[205, 140, 500, 175]",train
authentic/SD_00613_authentic.jpg,authentic,none,SD_00613,,validation
manipulated/SD_00613_clone.jpg,manipulated,clone,SD_00613,"[430, 270, 580, 305]",validation
authentic/SD_00614_authentic.jpg,authentic,none,SD_00614,,train
manipulated/SD_00614_compression.jpg,manipulated,compression,SD_00614,"[0, 0, 700, 455]",train
authentic/SD_00615_authentic.jpg,authentic,none,SD_00615,,train
manipulated/SD_00615_mixed.jpg,manipulated,mixed,SD_00615,"[45, 100, 650, 250]",train
authentic/SD_00616_authentic.jpg,authentic,none,SD_00616,,test
manipulated/SD_00616_text_change.jpg,manipulated,text_change,SD_00616,"[205, 150, 650, 173]",test
authentic/SD_00617_authentic.jpg,authentic,none,SD_00617,,train
manipulated/SD_00617_photo_change.jpg,manipulated,photo_change,SD_00617,"[45, 100, 165, 250]",train
authentic/SD_00618_authentic.jpg,authentic,none,SD_00618,,test
manipulated/SD_00618_number_change.jpg,manipulated,number_change,SD_00618,"[205, 188, 650, 211]",test
authentic/SD_00619_authentic.jpg,authentic,none,SD_00619,,train
manipulated/SD_00619_date_change.jpg,manipulated,date_change,SD_00619,"[205, 264, 650, 287]",train
authentic/SD_00620_authentic.jpg,authentic,none,SD_00620,,train
manipulated/SD_00620_copy_paste.jpg,manipulated,copy_paste,SD_00620,"[205, 140, 500, 175]",train
authentic/SD_00621_authentic.jpg,authentic,none,SD_00621,,validation
manipulated/SD_00621_clone.jpg,manipulated,clone,SD_00621,"[430, 270, 580, 305]",validation
authentic/SD_00622_authentic.jpg,authentic,none,SD_00622,,train
manipulated/SD_00622_compression.jpg,manipulated,compression,SD_00622,"[0, 0, 700, 455]",train
authentic/SD_00623_authentic.jpg,authentic,none,SD_00623,,test
manipulated/SD_00623_mixed.jpg,manipulated,mixed,SD_00623,"[45, 100, 650, 250]",test
authentic/SD_00624_authentic.jpg,authentic,none,SD_00624,,train
manipulated/SD_00624_text_change.jpg,manipulated,text_change,SD_00624,"[205, 150, 650, 173]",train
authentic/SD_00625_authentic.jpg,authentic,none,SD_00625,,train
manipulated/SD_00625_photo_change.jpg,manipulated,photo_change,SD_00625,"[45, 100, 165, 250]",train
authentic/SD_00626_authentic.jpg,authentic,none,SD_00626,,train
manipulated/SD_00626_number_change.jpg,manipulated,number_change,SD_00626,"[205, 188, 650, 211]",train
authentic/SD_00627_authentic.jpg,authentic,none,SD_00627,,train
manipulated/SD_00627_date_change.jpg,manipulated,date_change,SD_00627,"[205, 264, 650, 287]",train
authentic/SD_00628_authentic.jpg,authentic,none,SD_00628,,train
manipulated/SD_00628_copy_paste.jpg,manipulated,copy_paste,SD_00628,"[205, 140, 500, 175]",train
authentic/SD_00629_authentic.jpg,authentic,none,SD_00629,,train
manipulated/SD_00629_clone.jpg,manipulated,clone,SD_00629,"[430, 270, 580, 305]",train
authentic/SD_00630_authentic.jpg,authentic,none,SD_00630,,train
manipulated/SD_00630_compression.jpg,manipulated,compression,SD_00630,"[0, 0, 700, 455]",train
authentic/SD_00631_authentic.jpg,authentic,none,SD_00631,,train
manipulated/SD_00631_mixed.jpg,manipulated,mixed,SD_00631,"[45, 100, 650, 250]",train
authentic/SD_00632_authentic.jpg,authentic,none,SD_00632,,train
manipulated/SD_00632_text_change.jpg,manipulated,text_change,SD_00632,"[205, 150, 650, 173]",train
authentic/SD_00633_authentic.jpg,authentic,none,SD_00633,,test
manipulated/SD_00633_photo_change.jpg,manipulated,photo_change,SD_00633,"[45, 100, 165, 250]",test
authentic/SD_00634_authentic.jpg,authentic,none,SD_00634,,train
manipulated/SD_00634_number_change.jpg,manipulated,number_change,SD_00634,"[205, 188, 650, 211]",train
authentic/SD_00635_authentic.jpg,authentic,none,SD_00635,,train
manipulated/SD_00635_date_change.jpg,manipulated,date_change,SD_00635,"[205, 264, 650, 287]",train
authentic/SD_00636_authentic.jpg,authentic,none,SD_00636,,train
manipulated/SD_00636_copy_paste.jpg,manipulated,copy_paste,SD_00636,"[205, 140, 500, 175]",train
authentic/SD_00637_authentic.jpg,authentic,none,SD_00637,,train
manipulated/SD_00637_clone.jpg,manipulated,clone,SD_00637,"[430, 270, 580, 305]",train
authentic/SD_00638_authentic.jpg,authentic,none,SD_00638,,train
manipulated/SD_00638_compression.jpg,manipulated,compression,SD_00638,"[0, 0, 700, 455]",train
authentic/SD_00639_authentic.jpg,authentic,none,SD_00639,,train
manipulated/SD_00639_mixed.jpg,manipulated,mixed,SD_00639,"[45, 100, 650, 250]",train
authentic/SD_00640_authentic.jpg,authentic,none,SD_00640,,validation
manipulated/SD_00640_text_change.jpg,manipulated,text_change,SD_00640,"[205, 150, 650, 173]",validation
authentic/SD_00641_authentic.jpg,authentic,none,SD_00641,,train
manipulated/SD_00641_photo_change.jpg,manipulated,photo_change,SD_00641,"[45, 100, 165, 250]",train
authentic/SD_00642_authentic.jpg,authentic,none,SD_00642,,validation
manipulated/SD_00642_number_change.jpg,manipulated,number_change,SD_00642,"[205, 188, 650, 211]",validation
authentic/SD_00643_authentic.jpg,authentic,none,SD_00643,,test
manipulated/SD_00643_date_change.jpg,manipulated,date_change,SD_00643,"[205, 264, 650, 287]",test
authentic/SD_00644_authentic.jpg,authentic,none,SD_00644,,train
manipulated/SD_00644_copy_paste.jpg,manipulated,copy_paste,SD_00644,"[205, 140, 500, 175]",train
authentic/SD_00645_authentic.jpg,authentic,none,SD_00645,,train
manipulated/SD_00645_clone.jpg,manipulated,clone,SD_00645,"[430, 270, 580, 305]",train
authentic/SD_00646_authentic.jpg,authentic,none,SD_00646,,validation
manipulated/SD_00646_compression.jpg,manipulated,compression,SD_00646,"[0, 0, 700, 455]",validation
authentic/SD_00647_authentic.jpg,authentic,none,SD_00647,,train
manipulated/SD_00647_mixed.jpg,manipulated,mixed,SD_00647,"[45, 100, 650, 250]",train
authentic/SD_00648_authentic.jpg,authentic,none,SD_00648,,train
manipulated/SD_00648_text_change.jpg,manipulated,text_change,SD_00648,"[205, 150, 650, 173]",train
authentic/SD_00649_authentic.jpg,authentic,none,SD_00649,,train
manipulated/SD_00649_photo_change.jpg,manipulated,photo_change,SD_00649,"[45, 100, 165, 250]",train
authentic/SD_00650_authentic.jpg,authentic,none,SD_00650,,test
manipulated/SD_00650_number_change.jpg,manipulated,number_change,SD_00650,"[205, 188, 650, 211]",test
authentic/SD_00651_authentic.jpg,authentic,none,SD_00651,,train
manipulated/SD_00651_date_change.jpg,manipulated,date_change,SD_00651,"[205, 264, 650, 287]",train
authentic/SD_00652_authentic.jpg,authentic,none,SD_00652,,train
manipulated/SD_00652_copy_paste.jpg,manipulated,copy_paste,SD_00652,"[205, 140, 500, 175]",train
authentic/SD_00653_authentic.jpg,authentic,none,SD_00653,,train
manipulated/SD_00653_clone.jpg,manipulated,clone,SD_00653,"[430, 270, 580, 305]",train
authentic/SD_00654_authentic.jpg,authentic,none,SD_00654,,test
manipulated/SD_00654_compression.jpg,manipulated,compression,SD_00654,"[0, 0, 700, 455]",test
authentic/SD_00655_authentic.jpg,authentic,none,SD_00655,,test
manipulated/SD_00655_mixed.jpg,manipulated,mixed,SD_00655,"[45, 100, 650, 250]",test
authentic/SD_00656_authentic.jpg,authentic,none,SD_00656,,validation
manipulated/SD_00656_text_change.jpg,manipulated,text_change,SD_00656,"[205, 150, 650, 173]",validation
authentic/SD_00657_authentic.jpg,authentic,none,SD_00657,,train
manipulated/SD_00657_photo_change.jpg,manipulated,photo_change,SD_00657,"[45, 100, 165, 250]",train
authentic/SD_00658_authentic.jpg,authentic,none,SD_00658,,test
manipulated/SD_00658_number_change.jpg,manipulated,number_change,SD_00658,"[205, 188, 650, 211]",test
authentic/SD_00659_authentic.jpg,authentic,none,SD_00659,,train
manipulated/SD_00659_date_change.jpg,manipulated,date_change,SD_00659,"[205, 264, 650, 287]",train
authentic/SD_00660_authentic.jpg,authentic,none,SD_00660,,train
manipulated/SD_00660_copy_paste.jpg,manipulated,copy_paste,SD_00660,"[205, 140, 500, 175]",train
authentic/SD_00661_authentic.jpg,authentic,none,SD_00661,,train
manipulated/SD_00661_clone.jpg,manipulated,clone,SD_00661,"[430, 270, 580, 305]",train
authentic/SD_00662_authentic.jpg,authentic,none,SD_00662,,train
manipulated/SD_00662_compression.jpg,manipulated,compression,SD_00662,"[0, 0, 700, 455]",train
authentic/SD_00663_authentic.jpg,authentic,none,SD_00663,,test
manipulated/SD_00663_mixed.jpg,manipulated,mixed,SD_00663,"[45, 100, 650, 250]",test
authentic/SD_00664_authentic.jpg,authentic,none,SD_00664,,train
manipulated/SD_00664_text_change.jpg,manipulated,text_change,SD_00664,"[205, 150, 650, 173]",train
authentic/SD_00665_authentic.jpg,authentic,none,SD_00665,,test
manipulated/SD_00665_photo_change.jpg,manipulated,photo_change,SD_00665,"[45, 100, 165, 250]",test
authentic/SD_00666_authentic.jpg,authentic,none,SD_00666,,train
manipulated/SD_00666_number_change.jpg,manipulated,number_change,SD_00666,"[205, 188, 650, 211]",train
authentic/SD_00667_authentic.jpg,authentic,none,SD_00667,,train
